dealer_name,contact,address
RDO Equipment Co. - Missoula,"Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com","8571 Running W Road, Missoula, MT 59808, 
, 
, 
"
RDO Equipment Co. - Kalispell,"Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com","3145 Hwy. 93 S, Kalispell, MT 59901, 
, 
, 
"
"Torgerson's, LLC - Hysham","Jed Bengtson, jed.bengtson@torgerson.biz","4 Old Highway 10, Hysham, MT 59038, 
, 
, 
"
Plains Equipment Group - Geneva,"Sales Department, mstracke@akrs.com","736 South 13th Street, Geneva, NE 68361, 
, 
, 
"
Vantage Midsouth - Carlisle,"Chris East, c.east@vantage-midsouth.com","822 East Park, Carlisle, AR 72024, 
, 
, 
"
Yost Farm Supply - Imperial,"Jon  Yost, Manager , jonyost@st-tel.net","731 E. 5th St., Imperial, NE 69033, 
, 
, 
"
United Ag & Turf - Magnolia,"Sales Department, erniehanson@unitedagt.com","921 Hwy 82 East, Magnolia, AR 71753, 
, 
, 
"
Williams Tractor - Fayetteville,"Sales Department, Sales, Tftollett@williamstractor.com","2501 N Shiloh Drive, Fayetteville, AR 72704, 
, 
, 
"
Williams Tractor - Berryville,"Sales Department, Tftollett@williamstractor.com","1207 S Main St, Berryville, AR 72616, 
, 
, 
"
United Ag & Turf - De Queen,"Sales Department, johnkight@unitedagt.com","961 Hwy 70 East, De Queen, AR 71832, 
, 
, 
"
United Ag & Turf - Texarkana,"Sales Department, miltonhigginbotham@unitedagt.com","4015 East 9th, Texarkana, AR 71854, 
, 
, 
"
United Ag & Turf - Hope,"Sales Department, kirkbell@unitedagt.com","3562 Hwy 278 West, Hope, AR 71801, 
, 
, 
"
South Ark Equipment - McGehee,"Sales Department, Tftollett@williamstractor.com","904 Highway 65 S, McGehee, AR 71654, 
, 
, 
"
Tri County Farm & Ranch Supply - Ash Flat,"Hazelle Whited, hazelle@tricofarm.com","455 Highway 62/412, Ash Flat, AR  72513, 
, 
, 
"
P&K Equipment - Springdale,"Brad Wright, Store Manager, springdale-sales@pkequipment.com","907 West Henri De Tonti Blvd, Springdale, AR 72762, 
, 
, 
"
P&K Equipment - Fort Smith,"Mike Stewart, Store Manager, ftsmith-sales@pkequipment.com","3421 South Zero, Fort Smith, AR 72908, 
, 
, 
"
Mississippi / Arkansas Ag Company - Portland,"Mike Jordan, Sales, michaeljordan@agup.com","406 Hwy. 165 N, Portland, AR 71663, 
, 
, 
"
Mississippi / Arkansas Ag Company - Dumas,"Mike Jordan, Sales, michaeljordan@agup.com","602 Hwy. 65 N, Dumas, AR 71639, 
, 
, 
"
Mississippi / Arkansas Ag Company - McGehee,"Mike Jordan, Sales, michaeljordan@agup.com","6207 Hwy. 65 N, McGehee, AR 71654, 
, 
, 
"
Mississippi / Arkansas Ag Company - Lake Village,"Mike Jordan, Sales, michaeljordan@agup.com","243 Highway 82 West, Lake Village, AR 71663, 
, 
, 
"
MirTech Harvest Center - Jonesboro,"Sales Department, stacy.anthony@mirtechusa.com","3402 Willow Road, Jonesboro, AR 72404, 
, 
, 
"
M.H. Bitely Partnership - Grady,"M.H. Bitely Call for Appointment, mhbiv@yahoo.com","TBD, Grady, AR 71644, 
, 
, 
"
Legacy Equipment - Paragould,"Ron Bellomy, rbellomy@legacyequipment.com","1704 E Kingshighway, Paragould, AR 72450, 
, 
, 
"
Legacy Equipment - Corning,"Chris Shroud, chrisshrourd@legacyequipment.com","1300 W Main St., Corning, AR 72422, 
, 
, 
"
MirTech Harvest Center - Stuttgart,"Sales Department, stacy.anthony@mirtechusa.com","2184 Hwy 63 N., Stuttgart, AR 72160, 
, 
, 
"
Hobbs Farm Implement - Colt,"Sales Department, sales@hobbsimplement.net","Hwy 1 North, Colt, AR 72326, 
, 
, 
"
Legacy Equipment - Piggott,"Bryce Koehn, bkoehn@legacyequipment.com","197 E Pfeiffer St., Piggott, AR 72454, 
, 
, 
"
Jonesboro Tractor Sales - Jonesboro,"Sales Department, seth@jonesboro-tractor.com","5312 Stadium Blvd, Jonesboro, AR 72404, 
, 
, 
"
Heritage Agriculture of Arkansas - Stuttgart,"Sales Department, gcaldwell@heritageag.net","603 East Michigan Street, Stuttgart, AR 72160, 
, 
, 
"
Heritage Tractor - Harrison,"Sales Department, hti@heritagetractor.com","3440 US-65, Harrison, AR 72601, 
, 
, 
"
Heritage Agriculture of Arkansas - Hoxie,"Sales Department, gcash@heritageag.net","1974 Highway 63, Hoxie, AR 72433, 
, 
, 
"
Heritage Agriculture of Arkansas - Pocahontas,"Sales Department, jradcliff@heritageag.net","3937 Hwy. 67 S, Pocahontas, AR 72455, 
, 
, 
"
Heritage Agriculture of Arkansas - England,"Sales Department, mlinton35@heritageag.net","2089 Hwy 165E, England, AR 72046, 
, 
, 
"
Heritage Agriculture of Arkansas - DeWitt,"Sales Department, ceason@heritageag.net","1680 South Jackson Street, DeWitt, AR 72042, 
, 
, 
"
Heritage Agriculture of Arkansas - Carlisle,"Sales Department, fibbotson@heritageag.net","1420 West Park Street, Carlisle, AR 72024, 
, 
, 
"
Heartland Equipment - West Memphis,"Sales Department, hearteq6@ipa.net","8383 Hwy. 70 West, West Memphis, AR 72303, 
, 
, 
"
Heartland Equipment - Wynne,"Sales Department, hearteq6@ipa.net","2100 North Falls Blvd., Wynne, AR 72396, 
, 
, 
"
Heritage Agriculture of Arkansas - Altheimer,"Sales Department, altheimer@heritageag.net","15707 Hwy 79N, Altheimer, AR 72004, 
, 
, 
"
Heartland Equipment - Jonesboro,"Sales Department, hearteq6@ipa.net","1701 East Parker Rd., Jonesboro, AR 72402, 
, 
, 
"
Heartland Equipment. - Weiner,"Sales Department, hearteq6@ipa.net","610 North Van Buren St., Weiner, AR 72479, 
, 
, 
"
Heartland Equipment - Marked Tree,"Sales Department, hearteq6@ipa.net","116 Hwy. 63 West, Marked Tree, AR 72365, 
, 
, 
"
"Greenway Equipment, Inc. - Wynne","Doug Rushing, Remarketing, drushing@gogreenway.comm ","1705 North Falls Boulevard, Wynne, AR 72396, 
, 
, 
"
"Greenway Equipment, Inc. - Walnut Ridge","Jeff Wood, Remarketing, jwood@gogreenway.com","3239 Hwy. 67 B, Walnut Ridge, AR 72476, 
, 
, 
"
"Greenway Equipment, Inc. - Weiner","Jeff Wood, Remarketing, jwood@gogreenway.com","412 South Van Buren, Weiner, AR 72479, 
, 
, 
"
"Greenway Equipment, Inc. - Russellville","Sales Department, rmaloch@gogreenway.com","3807 S Arkansas Ave, Russellville, AR 72802, 
, 
, 
"
"Greenway Equipment, Inc. - Stuttgart","Doug rushing, Remarketing, drushing@gogreenway.com","1616 Highway 79 S, Stuttgart, AR 72160, 
, 
, 
"
"Greenway Equipment, Inc. - Marion","Bill Simmons, Remarketing, bsimmons@gogreenway.com","936 Highway 64 West, Marion, AR 72364, 
, 
, 
"
"Greenway Equipment, Inc. - Morrilton","Sales Department, jmaus@gogreenway.com","1187 Highway 9 South, Morrilton, AR 72110, 
, 
, 
"
"Greenway Equipment, Inc. - Monette","Bill Simmons, Remarketing, bsimmons@gogreenway.com","301 West Drew, Monette, AR 72447, 
, 
, 
"
"Greenway Equipment, Inc. - Pine Bluff","Jeff Wood, Remarketing, jwood@gogreenway.comm","3110 Auto Drive, Pine Bluff, AR 71601, 
, 
, 
"
"Greenway Equipment, Inc. - Newport","Jeff Wood, Remarketing, jwood@gogreenway.com","304 Hwy. 367 North, Newport, AR 72112, 
, 
, 
"
"Greenway Equipment, Inc. - Marked Tree","Jeff Wood, Remarketing, jwood@gogreenway.com","119 Highway 63 B, Marked Tree, AR 72365, 
, 
, 
"
"Greenway Equipment, Inc. - Jonesboro","Jeff Wood, Remarketing, jwood@gogreenway.com","4215 Stadium Boulevard, Jonesboro, AR 72403, 
, 
, 
"
"York Farm Supply - York, NE","John  Boyle, Owner, yorkfarmsupply@neb.rr.com","3420 N Lincoln Ave, York, NE 68467, 
, 
, 
"
"Greenway Equipment, Inc. - Kensett","Doug Rushing, Remarketing, drushing@gogreenway.com","1601 Wilbur D Mills Avenue, Kensett, AR 72082, 
, 
, 
"
"Greenway Equipment, Inc. - Marianna","Doug Rushing, Remarketing, drushing@gogreenway.com.com ","1255 Hwy. W 79, Marianna, AR 72360, 
, 
, 
"
Van Wall Equipment - Omaha,"Sales Department, Mark.See@vanwall.com","13747 Industrial Rd, Omaha, NE 68137, 
, 
, 
"
Titan Machinery - Ord,"Sales Department, leadmanagement@titanmachinery.com","919 U Street, Ord, NE 68862, 
, 
, 
"
"York Equipment, Inc.","Steve Ermer, Online Sales, steve@yorkeqinc.com","2706 S Lincoln Ave., York, NE 68467, 
, 
, 
"
Titan Machinery - Wayne,"Sales Department, leadmanagement@titanmachinery.com","602 Centennial Road, Wayne, NE 68787, 
, 
, 
"
Titan Machinery - Omaha,"Sales Department, leadmanagement@titanmachinery.com","14961 Shepard St., Omaha, NE 68107, 
, 
, 
"
Titan Machinery - North Platte,"Sales Department, leadmanagement@titanmachinery.com","1900 Rodeo Road, North Platte, NE 69101, 
, 
, 
"
Titan Machinery - McCook,"Sales Department, leadmanagement@titanmachinery.com","1601 N Highway 83, McCook, NE 69001, 
, 
, 
"
Titan Machinery - Lincoln,"Sales Department, leadmanagement@titanmachinery.com","6310 North 56th Street, Lincoln, NE 68504, 
, 
, 
"
"Greenway Equipment, Inc. - England","Jeff Wood, Remarketing, jwood@gogreenway.com","2100 US Highway 165 W, England, AR 72046, 
, 
, 
"
"Greenway Equipment, Inc. - Elaine","Doug Rushing, Used Ag Sales Manager, drushing@gogreenway.com","500 Hwy. 44 North, Elaine, AR 72333, 
, 
, 
"
"Greenway Equipment, Inc. - DeWitt","Doug Rushing, Remarketing, drushing@gogreenway.com","2232 Highway 165 S, DeWitt, AR 72042, 
, 
, 
"
"Greenway Equipment, Inc. - Grady","Jeff  Wood, Remarketing, jwood@gogreenway.com","1014 Highway 65 South, Grady, AR 71644, 
, 
, 
"
Titan Machinery - Kearney,"Sales Department, leadmanagement@titanmachinery.com","714 3rd Avenue, Kearney, NE 68847, 
, 
, 
"
Titan Machinery - Lexington,"Sales Department, leadmanagement@titanmachinery.com","75481 Road 435, Lexington, NE 68850, 
, 
, 
"
"Greenway Equipment, Inc. - Des Arc","Doug Rushing, Remarketing, drushing@gogreenway.com","1806 West Main, Des Arc, AR 72040, 
, 
, 
"
"Greenway Equipment, Inc. - Conway","Doug Rushing, Store Manager, drushing@gogreenway.com","205 Tilk Drive, Conway, AR 72032, 
, 
, 
"
"Greenway Equipment, Inc. - Bryant","Doug Rushing, Remarketing, drushing@gogreenway.com","25315 I-30 South, Bryant, AR 72022, 
, 
, 
"
"Greenway Equipment, Inc.- Batesville","Sales Department, mcarter@gogreenway.com","1550 White Dr, Batesville, AR 72501, 
, 
, 
"
"Greenway Equipment, Inc. - Brinkley","Doug Rushing, Remarketing, drushing@gogreenway.com","2509 N. Main Street, Brinkley, AR 72021, 
, 
, 
"
Bobcat of Northwest Arkansas - Rogers,"Sales Department, Tftollett@williamstractor.com","2737 W Hudson Rd., Rogers, AR 72756, 
, 
, 
"
"Greenway Equipment, Inc. - Blytheville","Bill Simmons, Remarketing, bsimmons@gogreenway.com","800 South Division, Blytheville, AR 72315, 
, 
, 
"
"Greenway Equipment, Inc. - Augusta","Jeff Wood, Remarketing, jwood@gogreenway.com","6805 Hwy. 64 East, Augusta, AR 72006, 
, 
, 
"
Baker Implement Co. - Osceola,"Tony Swanner, Store Manager, swanner67@aol.com","2501 W Keiser Ave., Osceola, AR 72370, 
, 
, 
"
Bruno's Powersports - Cabot,"Sales Department, brunosatv@gmail.com","5835 Hwy 5, Cabot, AR 72023, 
, 
, 
"
Titan Machinery - Fremont,"Sales Department, leadmanagement@titanmachinery.com","3701 West Highway 30, Fremont, NE 68025, 
, 
, 
"
Baker Implement Co. - Piggott,"Doug Deckard, Store Manager, ddeckard@nwcable.net","1955 East Main, Piggott, AR 72454, 
, 
, 
"
Baker Implement Co. - Blytheville,"Keith Ward, Store Manager, bakerimplement@yahoo.com","106 S Porter Dr., Blytheville, AR 72315, 
, 
, 
"
Baker Implement Co. - Paragould,"Steve Riggs, Store Manager, riggs_sr@yahoo.com","11625 Hwy. 412 W, Paragould, AR 72450, 
, 
, 
"
Titan Machinery - Holdrege,"Sales Department, leadmanagement@titanmachinery.com","11240 Road 731, Holdrege, NE 68949, 
, 
, 
"
Titan Machinery - Hastings,"Sales Department, leadmanagement@titanmachinery.com","1660 South Baltimore, Hastings, NE 68901, 
, 
, 
"
Stutheit Implement Co. - Auburn,"Mark Badertscher, Sales Manager, MBadertscher@akrs.com","73136 Hwy. 75, Auburn, NE 68305, 
, 
, 
"
Titan Machinery - Imperial,"Sales Department, leadmanagement@titanmachinery.com","73893 332nd Avenue, Imperial, NE 69033, 
, 
, 
"
"Select Sprayers & Equipment, LLC- Kearney","Denny  JORGENSEN, Owner CEO PRESIDENT, daj@selectsprayers.com","4319 Imperial Ave, Kearney, NE 68847, 
, 
, 
"
"Superior Implement, Inc. - Superior","Sales Department, bruce@ghsimplement.com","1220 East 3rd Street, Superior, NE 68978, 
, 
, 
"
Stotz Equipment - Chandler,"Hector  Albarran, halbarran@stotzeq.com","197 W Warner Road, Chandler, AZ 85225, 
, 
, 
"
Stutheit Implement Co. - Syracuse,"Todd Smisek, MBadertscher@akrs.com","257 N 30th Road, Syracuse, NE 68446, 
, 
, 
"
Alliance Ag Equipment - Forrest City,"Sales Department, jwall@allianceeq.com","4124 Hwy 70 West, Forrest City, AR 72335, 
, 
, 
"
Stotz Equipment - Thatcher,"Ryan Higgins, rhiggins@stotzeq.com","2457 W Highway 70, Thatcher, AZ 85552, 
, 
, 
"
Titan Machinery - Phoenix,"Sales Department, leadmanagement@titanmachinery.com","1411 North 27th Ave., Phoenix, AZ 85009, 
, 
, 
"
Stotz Equipment - Willcox,"Glenn  Childers, gchilders@stotzeq.com","401B Maley St., Willcox, AZ 85643, 
, 
, 
"
Titan Machinery - Tucson,"Sales Department, leadmanagement@titanmachinery.com","1701 W Grant Road, Tucson, AZ 85745, 
, 
, 
"
Titan Machinery - Grand Island,"Sales Department, leadmanagement@titanmachinery.com","3721 West Highway 2, Grand Island, NE 68803, 
, 
, 
"
Stotz Equipment - Casa Grande,"Brent  Clarkson, bclarkson@stotzeq.com","500 N Eleven Mile Corner Rd., Casa Grande, AZ 85194, 
, 
, 
"
Stotz Equipment - Buckeye,"Nic Wolfbrandt, nwolfbrandt@stotzeq.com","225 N 1st Street, Buckeye, AZ 85326, 
, 
, 
"
Plains Equipment Group - North Platte,"Sales Department, mstracke@akrs.com","2700 East Walker Road, North Platte, NE 69103, 
, 
, 
"
"Sandberg Implement, Inc. - Gering","Sales Department, tyler@sandbergimplement.com","160085 HWY 71, Gering, NE 69341, 
, 
, 
"
Plains Equipment Group - York,"Sales Department, mstracke@akrs.com","3221 N Lincoln, York, NE 68467, 
, 
, 
"
Plains Equipment Group - Seward,"Sales Department, mstracke@akrs.com","977 280th Road, Seward, NE 68434, 
, 
, 
"
RDO Equipment Co. - Yuma,"Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com    ","3050 East Hwy. 95, Yuma, AZ 85366, 
, 
, 
"
Plains Equipment Group - Ord,"Sales Department, mstracke@akrs.com","711 U Street, Ord, NE 68862, 
, 
, 
"
Stotz Equipment - Avondale,"Dennis Dexter, ddexter@stotzeq.com","11111 W McDowell Road, Avondale, AZ 85392, 
, 
, 
"
Plains Equipment Group - O'Neill,"Sales Department, mstracke@akrs.com","49110 Hwy. 20, O'Neill, NE 68763, 
, 
, 
"
Plains Equipment Group - Osceola,"Sales Department, mstracke@akrs.com","13006 N Road, Osceola, NE 68651, 
, 
, 
"
Plains Equipment Group - Gretna,"Sales Department, mstracke@akrs.com","15151 South Hwy. 31, Gretna, NE 68028, 
, 
, 
"
RDO Equipment Co. - Wellton,"Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com","30101 East Hwy. 80, Wellton, AZ 85356, 
, 
, 
"
"Integrated Machinery, Inc. - Buckeye","Sales Department, richard@vmce.com","25550 W Highway 85, Buckeye, AZ 85326, 
, 
, 
"
Plains Equipment Group - Elkhorn,"Sales Department, mstracke@akrs.com","11550 N 204th St., Elkhorn, NE 68022, 
, 
, 
"
Plains Equipment Group - David City,"Sales Department, mstracke@akrs.com","1707 N 4th Street, David City, NE 68632, 
, 
, 
"
Plains Equipment Group - Crete,"Sales Department, mstracke@akrs.com","2185 County Road H, Crete, NE 68333, 
, 
, 
"
Booth Machinery - Yuma,"Sales Department, Service-Parts-Yuma@BoothMachineryInc.com"," 6565 E. 30th Street, Yuma, AZ 85365, 
, 
, 
"
RDO Equipment Co. - Ehrenberg,"Used Ag Sales Department, UsedAGSalesMP@rdoequipment.com","48465 Poston/Parker Road, Ehrenberg, AZ 85334, 
, 
, 
"
Plains Equipment Group - Broken Bow,"Sales Department, mstracke@akrs.com","44098 Hwy. 2, Broken Bow, NE 68822, 
, 
, 
"
Bingham Equipment Company - Yuma,"Delores Parkerson, BDC@binghamequipment.com","3214 E Gila Road, Yuma, AZ 85365, 
, 
, 
"
Plains Equipment Group - McCook,"Sales Department, mstracke@akrs.com","1207 West B Street, McCook, NE 69001, 
, 
, 
"
Nebraska Harvest Center - Wayne,"Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com","1717 Chiefs Way, Wayne, NE 68787, 
, 
, 
"
New Frontier Ag - McCook,"Sam O'Toole, Owner, samotoole@newfrontierag.com","705 North Hwy 83, McCook, NE 69001, 
, 
, 
"
"Osceola Implement & Supply - Osceola, NE","Sales Department, 	todd@osceolaimplement.com","Highways 81-92, Osceola, NE 68651, 
, 
, 
"
Pfeifer's Machinery Sales - Norfolk,"Scott Pfeifer, machinery@telebeep.com","84803 Highway 81, Norfolk, NE 68701, 
, 
, 
"
Plains Equipment Group - Ainsworth,"Sales Department, mstracke@akrs.com","87797 432nd Avenue, Ainsworth, NE 69210, 
, 
, 
"
Nebraska Harvest Center - Ogallala,"Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com","902 Oregon Trail, Ogallala, NE 69152, 
, 
, 
"
Nebraska Harvest Center - Seward,"Tyler Wullenwaber, Inside Sales, tyler.wullenwaber@nebharv.com","925 280th Road, Seward, NE 68434, 
, 
, 
"
Nebraska Harvest Center - Kearney,"Mark Weinrich, Inside Sales, mark.Weinrich@nebharv.com","6430 E Highway 30, Kearney, NE 68847, 
, 
, 
"
Bingham Equipment Company - Tucson,"Delores Parkerson, BDC@binghamequipment.com","5225 N Casa Grande Hwy., Tucson, AZ 85743, 
, 
, 
"
Mitchell Equipment - Atkinson,"Dirk Mitchell, Ag Sales, sales@mitchellequip.com","311 South Hwy. 11, Atkinson , NE 68713, 
, 
, 
"
"Nebraska Equipment, Inc. - Seward","Kendall Nitzsche, kendalln@nebraskaequip.com","1275 280th St., Seward, NE 68434, 
, 
, 
"
"Miller Sales, Inc. - Clatonia","Sales Department, sales@millersales1.com","4841 SW 86th Rd., Clatonia, NE 68328, 
, 
, 
"
Bingham Equipment Company - Phoenix,"Delores Parkerson, BDC@binghamequipment.com","21828 N 7th Street, Phoenix, AZ 85024, 
, 
, 
"
Marx Repair - Battle Creek,"Bill Marx, Owner, marx@hotmail.com","54659 838th Road, Battle Creek, NE 68715, 
, 
, 
"
Bingham Equipment Company - Prescott Valley,"Delores Parkerson, BDC@binghamequipment.com","10123 AZ-69, Prescott Valley, AZ 86314, 
, 
, 
"
Bingham Equipment Company - Mesa,"Delores Parkerson, BDC@binghamequipment.com","1655 S Country Club Drive, Mesa, AZ 85210, 
, 
, 
"
Bingham Equipment Company - Parker,"Delores Parkerson, BDC@binghamequipment.com","1320 Geronimo, Parker, AZ 85344, 
, 
, 
"
Bingham Equipment Company - Cottonwood,"Delores Parkerson, BDC@binghamequipment.com","2694 S Union Drive, Cottonwood, AZ 86326, 
, 
, 
"
Bingham Equipment Company - Buckeye,"Delores Parkerson, BDC@binghamequipment.com","710 N 195th Ave, Buckeye, AZ 85326, 
, 
, 
"
"LandMark Implement, Inc. - Shelton","Roger Schuster, Location Manager, leads@landmarkimp.com","323 East Hwy. 30, Shelton, NE 68876, 
, 
, 
"
Bingham Equipment Company - Casa Grande,"Delores Parkerson, BDC@binghamequipment.com","815 W Gila Bend Hwy, Casa Grande, AZ 85122, 
, 
, 
"
"LandMark Implement, Inc. - Superior","Scott Bieck, Location Manager, leads@landmarkimp.com","1890 Idaho Street, Superior, NE 68978, 
, 
, 
"
"LandMark Implement, Inc. - Minden","Jeff Huston, leads@landmarkimp.com","1190 33 Rd., Minden, NE 68959, 
, 
, 
"
"LandMark Implement, Inc. - Red Cloud","Mat Habrock, Location Manager, leads@landmarkimp.com","702 Road 1100, Red Cloud, NE 68970, 
, 
, 
"
"LandMark Implement, Inc. - Hebron","Bob Dunn, Location Manager, leads@landmarkimp.com","745 N 13th, Hebron, NE 68370, 
, 
, 
"
"LandMark Implement, Inc. - Hastings","Mat Habrock, Manager/Sales, leads@landmarkimp.com","4815 West Highway 6, Hastings, NE 68901, 
, 
, 
"
"LandMark Implement, Inc. - Holdrege","Jeff Huston, Location Manager, leads@landmarkimp.com","73049 L Rd., Holdrege, NE 68949, 
, 
, 
"
"LandMark Implement, Inc. - Kearney","Roger Schuster, Location Manager, leads@landmarkimp.com","3108 Hwy. 30 East, Kearney, NE 68847, 
, 
, 
"
"LandMark Implement, Inc. - Lexington","Scott Fitzke, Location Manager, leads@landmarkimp.com","75482 Road 435, Lexington, NE 68850, 
, 
, 
"
"LandMark Implement, Inc. - Beatrice","Bob Dunn, Location Manager, leads@landmarkimp.com","21693 US Hwy. 77, Beatrice, NE 68310, 
, 
, 
"
"LandMark Implement, Inc. - Gothenburg","Shane Maxwell, Location Manager, leads@landmarkimp.com","221 Lake Ave., Gothenburg, NE 69138, 
, 
, 
"
"LandMark Implement, Inc. - Fairfield","Scott Bieck, Location Manager, leads@landmarkimp.com","1131 Highway 74, Fairfield, NE 68938, 
, 
, 
"
"LandMark Implement, Inc. - Arapahoe","Shane Maxwell, leads@landmarkimp.com","111 Chestnut St., Arapahoe, NE 68922, 
, 
, 
"
